Commit Sha;Date;Author;Referenced Ticket;Version;Committed Files
8ee32a8ab;2011-05-20;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-19: BookKeeper doesn't support more than 2Gig of memory (ivan via fpj);1;1
9ea30d361;2011-05-25;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-1: Static variable makes tests fail (fpj via ivank);1;0
266b1c274;2011-05-25;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-1: Static variable makes tests fail (fpj via ivank) [CHANGES.txt];1;0
267ed95a2;2011-06-06;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-22: Exception in LedgerCache causes addEntry request to fail (fpj via fpj);1;4
00f25f562;2011-07-07;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-5: Issue with Netty in BookKeeper (fpj and ivank via fpj);1;3
45aeb0473;2011-07-12;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-30: Test are too noisy (ivank via fpj);1;9
74397e3e2;2011-07-28;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-11: Read from open ledger (fpj via ivank);1;7
3e9d59648;2011-07-30;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-27: mvn site failed with unresolved dependencies (ivank via fpj);1;0
de1c3b26a;2011-08-10;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-29: BookieRecoveryTest fails intermittently (fpj via ivank);1;1
0910d6cd7;2011-08-11;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-33: Add length and offset parameter to addEntry (ivank via fpj);1;5
40b13a6b7;2011-08-11;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-29: BookieRecoveryTest fails intermittently (ivank, fpj via fpj);1;7
a772663c8;2011-08-23;AUTHOR=Benjamin Reed;MES=BOOKKEEPER-43: NullPointException when releasing topic;1;1
a01067bb2;2011-08-23;AUTHOR=Benjamin Reed;MES=BOOKKEEPER-38: Bookie Server doesn't exit when its zookeeper session is expired. So the process is hang there.;1;2
5095045d9;2011-08-23;AUTHOR=Benjamin Reed;MES=BOOKKEEPER-44: Reuse publish channel to default server to avoid too many connect requests to default server when lots of producers came in same time;1;1
c30c309bf;2011-08-23;AUTHOR=Benjamin Reed;MES=forgot to add test from BOOKKEEPER-38;1;1
ad96c00dc;2011-08-29;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-58: Changes introduced in BK-38 cause BookieClientTest to hang indefinitely. (ivank);1;1
da1df6bcf;2011-08-29;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-18: maven build is unstable (morel, ivank via ivank);1;1
afdd3dd1e;2011-08-30;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-28: Create useful startup scripts for bookkeeper and hedwig (ivank);1;0
675efc92f;2011-08-30;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-51: NullPointException at FIFODeliveryManager#deliveryPtrs (xulei via ivank);1;1
360174f12;2011-08-30;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-52: Message sequence confuse due to the subscribeMsgQueue@SubscribeResponseHandler (xulei via ivank);1;1
283778032;2011-08-31;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-57: NullPointException at bookie.zk@EntryLogger (xulei via ivank);1;1
79ea05a3c;2011-09-05;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-63: Hedwig PubSubServer must wait for its Zookeeper client to be connected upon startup (morel via ivank);1;2
ba9ebc213;2011-09-05;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-26: Indentation is all messed up in the BookKeeper code (ivank via fpj);1;171
6823a35ce;2011-09-16;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-59: Race condition in netty code allocates and orphans resources (BK-5 revisited) (ivank via fpj);1;2
06eea6791;2011-10-06;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-41: Generation of packages for distribution (ivank via fpj);1;0
9639b64a1;2011-10-07;AUTHOR=Benjamin Reed;MES=  BOOKKEEPER-61: BufferedChannel read endless when the remaining bytes of file is less than the capacity of read buffer;1;3
c980c700d;2011-10-17;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-65: fix dependencies on incompatible versions of netty (mmorel via ivank);1;0
2f2f6c66d;2011-10-18;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-68: Conditional setData (fpj via ivank);1;8
2c91d144a;2011-10-18;AUTHOR=Benjamin Reed;MES=BOOKKEEPER-86: bookkeeper-benchmark fails to compile after BOOKKEEPER-68;1;1
d05e52ce5;2011-10-19;AUTHOR=Benjamin Reed;MES=missing CHANGE.txt entry for BOOKKEEPER-61 (commit 1180266);1;0
477eb1053;2011-10-23;AUTHOR=Benjamin Reed;MES=BOOKKEEPER-84: Add versioning for ZK metadata;1;1
4f09c6b4a;2011-10-24;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-88: derby doesn't like - in the topic names (breed via ivank);1;1
45f2edbb1;2011-10-25;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-92: using wrong context object in readLastConfirmedComplete callback (Sijie Guo via ivank);1;1
d6465cad8;2011-10-26;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-94: Double callbacks in readLastConfirmedOp which fails readLastConfirmed operation even received enough valid responses. (Sijie Guo via ivank);1;1
c898d53ab;2011-10-27;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-83: Added versioning and flags to the bookie protocol (ivank);1;7
68bdab655;2011-10-27;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-89: Bookkeeper API changes for initial Bookkeeper release (ivank);1;17
d1823db05;2011-10-27;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-93: bookkeeper doesn't work correctly on OpenLedgerNoRecovery (Sijie Guo via ivank);1;4
ea616470c;2011-10-27;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-100: Some hedwig tests have build errors (dferro via ivank);1;2
dc5f5d223;2011-10-28;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-71: hedwig c++ client does not build . (ivank);1;2
978c0e13d;2011-11-04;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-103: ledgerId and entryId is parsed wrong when addEntry (Sijie Guo via ivank);1;2
e7184063b;2011-11-04;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-102: Make bookkeeper use ZK from temporary repo (ivank);1;0
c17dfb9aa;2011-11-04;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-50: NullPointException at LedgerDescriptor#cmpMasterKey (Sijie Guo via ivank);1;3
2ea2fd09f;2011-11-08;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-107: memory leak in HostAddress of hedwig c++ client (Sijie Guo via ivank);1;0
6e3b195d1;2011-11-08;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-80: subscription msg queue race condition in hedwig c++ client (Sijie Guo via ivank);1;0
cc467bd58;2011-11-11;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-82: support journal rolling (Sijie Guo via fpj);1;3
75dbf699b;2011-11-15;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-106: recoveryBookieData can select a recovery bookie which is already in the ledgers ensemble;1;4
64411b9af;2011-11-15;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-106:	recoveryBookieData can select a recovery bookie which is already in the ledgers ensemble (forgot to edit CHANGES.txt);1;0
4d9f0c0eb;2011-11-16;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-101 : Add Fencing to Bookkeeper (ivank);1;27
4be547c86;2011-11-16;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-104: Add versioning between bookie and its filesystem layout (ivank);1;2
b83d00086;2011-11-17;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-109: Add documentation to describe how bookies flushes data (Sijie Guo via fpj);1;1
304bf8fe6;2011-11-17;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-81: disk space of garbage collected entry logger files isn't reclaimed util process quit (Sijie Guo via fpj);1;2
3969ff71a;2011-11-17;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-91: Bookkeeper and hedwig clients should not use log4j directly (ivank via fpj);1;93
03e03c2b4;2011-11-17;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-87: TestHedwigHub exhausts direct buffer memory with netty 3.2.4.Final (ivank via fpj);1;0
e14618559;2011-11-17;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-90: Hedwig API changes for initial Bookkeeper release (ivank via fpj);1;28
4049d4c2b;2011-11-18;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-108: add configuration support for BK (Sijie via ivank);1;39
4afc000c1;2011-11-18;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-69: ServerRedirectLoopException when a machine (hosts bookie server & hub server) reboot, which is caused by race condition of topic manager (Sijie, ivank via ivank);1;3
d33f843a6;2011-11-18;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-115: LocalBookKeeper fails after BOOKKEEPER-108 (ivank);1;2
aed845b57;2011-11-18;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-114: add a shutdown hook to shut down bookie server safely. (Sijie via ivank);1;1
1bcbc47bc;2011-11-21;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-79: randomly startDelivery/stopDelivery will core dump in c++ hedwig client (Sijie Guo via ivank);1;0
e11006747;2011-11-28;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-118: Hedwig client doesn't kill and remove old subscription channel after redirection. (Sijie Guo via ivank);1;0
9daeb60bc;2011-11-28;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-117: Support multi threads in hedwig cpp client to leverage multi-core hardware (Sijie Guo via ivank);1;0
d5d73a859;2011-11-28;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-119: Keys in configuration have inconsistent style (ivank via fpj);1;2
3af9f38fc;2011-11-28;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-39: Bookie server failed to restart because of too many ledgers (more than ~50,000 ledgers) (Sijie via ivank);1;33
924fb834d;2011-11-28;AUTHOR=Benjamin Reed;MES=BOOKKEEPER-53: race condition of outstandingMsgSet@SubscribeResponseHandler;1;1
c323c0036;2011-11-29;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-124: build has RAT failures (ivank);1;0
504867718;2011-11-29;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-125: log4j still used in some places (ivank);1;4
da088187d;2011-11-29;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-62: Bookie can not start when encountering corrupted records (breed via ivank);1;2
8b6f36788;2011-11-29;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-121: Review Hedwig client documentation (breed via ivank);1;0
aa1d82966;2011-11-29;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-127: Make poms use official zookeeper 3.4.0 (ivank);1;0
e3b52e82c;2011-11-29;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-120: Review BookKeeper client documentation (ivank);1;0
544f4b5c0;2011-11-29;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-122: Review BookKeeper server documentation (fpj & ivank);1;5
86040b518;2011-11-29;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-122: Review BookKeeper server documentation (fpj & ivank) [Forgot to add 2 files];1;0
49aa4df14;2011-11-29;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-111: Document bookie recovery feature (ivank);1;0
fa78ba95d;2011-11-30;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-128: pom and script modifications required for generating release packages (ivank);1;0
92e69b331;2011-11-30;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-129: ZK_TIMEOUT typo in client/server configuration (Sijie via ivank);1;2
12840c3e9;2011-11-30;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-130: Add developer KEYS file to svn (ivank);1;0
3bc2bdb0d;2011-11-30;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-66: use IPv4 for builds (mmorel via ivank);1;0
63b032331;2011-11-30;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-132: Sign artifacts before deploying to maven (ivank);1;0
86844d730;2011-12-01;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-131: Fix zookeeper test dependency (ivank);1;0
dcfe4bcc5;2011-12-01;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-134: Delete superfluous lib directories (ivank);1;0
213db5d6a;2011-12-02;AUTHOR=Ivan Brendan Kelly;MES=Reverting BOOKKEEPER-130: Add developer KEYS file to svn (ivank);1;0
d006007cc;2011-12-02;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-138: NOTICE.txt is invalid (ivank);1;0
1c90beb59;2011-12-02;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-139: Binary packages do not carry NOTICE.txt (ivank);1;0
9eb549d4c;2011-12-16;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-142: Parsing last log id is wrong, which may make entry log files overwritten (Sijie Gou via ivank);2;1
015097021;2011-12-16;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-141: Run extracting ledger id from entry log files in GC thread to speed up bookie restart (Sijie Gou via ivank);2;2
8f755ed13;2011-12-21;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-140: Hub server doesn't subscribe remote region correctly when a region is down. (Sijie Gou via ivank);2;5
0975f069d;2011-12-22;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-133: Hub server should update subscription state to zookeeper when losing topic or shutting down (Sijie Gou via ivank);2;12
e32715ad9;2012-01-11;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-148: Jenkins build is failing (ivank via fpj);2;1
0d43f404e;2012-01-13;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-40: BookieClientTest fails intermittantly (fpj via ivank);2;1
c7c8af741;2012-01-17;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-150: Entry is lost when recovering a ledger with not enough bookies. (Sijie Guo via ivank);2;5
cdcfbb52c;2012-01-18;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-95: extends zookeeper JMX to monitor and manage bookie server (Sijie Guo via ivank);2;2
f56e596d7;2012-01-18;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-153: Ledger can't be opened or closed due to zero-length metadata (Sijie Guo via ivank);2;5
7e12629ed;2012-02-01;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-23: Timeout requests (ivank);2;6
5a7f49916;2012-02-01;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-98: collect add/read statistics on bookie server (Sijie Guo via ivank);2;13
835d963cb;2012-02-01;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-157. For small packets, increasing number of bookies actually degrades performance. (ivank via fpj);2;3
cfe3e650b;2012-02-07;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-161: PerChannelBookieClient tries to reuse HashedWheelTimer, throws Exception (ivank);2;1
327220444;2012-02-08;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-167: PerChannelBookieClient doesn't use ClientConfiguration (Sijie Guo via ivank);2;1
bd2efa12f;2012-02-08;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-156: BookieJournalRollingTest failing (Sijie Guo via ivank);2;1
a3c9c953d;2012-02-08;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-77: Add a console client for hedwig (Sijie Guo via ivank);2;5
beca5951f;2012-02-08;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-165: Add versioning support for journal files (ivank);2;5
c65d6ada3;2012-02-09;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-137: Do not create Ledger index files until absolutely necessary. (ivank);2;11
29a472598;2012-02-13;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-162: LedgerHandle.readLastConfirmed does not work (fpj);2;6
5a3b29d05;2012-02-13;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-152: Can't recover a ledger whose current ensemble contain failed bookie. (ivank);2;11
3defe9e51;2012-02-15;AUTHOR=Sijie Guo;MES=BOOKKEEPER-171: ServerConfiguration can't use more than one directory for ledgers;2;1
633a23b3a;2012-02-15;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-170: Bookie constructor starts a number of threads. (ivank via fpj);2;7
bad375aa3;2012-02-17;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-169: bookie hangs on reading header when encountering partial header index file (sijie via ivank);2;2
014bcd501;2012-02-17;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-174: Bookie can't start when replaying entries whose ledger were deleted and garbage collected. (sijie via ivank);2;2
110d36673;2012-02-24;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-172: Upgrade framework for filesystem layouts (ivank via fpj);2;2
952319345;2012-02-24;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-177: Index file is lost or some index pages aren't flushed. (sijie via ivank);2;5
2ec70d4db;2012-02-24;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-178: Delay ledger directory creation until the ledger index file was created (sijie via ivank);2;2
9366322bf;2012-02-24;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-113: NPE In BookKeeper test (fpj via ivank);2;1
76818a6aa;2012-03-01;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-74: Bookkeeper Persistence Manager should give up topic on error (sijie via ivank);2;3
431554da9;2012-03-01;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-176: HierarchicalBookieFailureTest Hung (ivank via fpj);2;3
e91155929;2012-03-08;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-160: bookie server needs to do compaction over entry log files to reclaim disk space (sijie via ivank);2;6
cb8296636;2012-03-08;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-180: bookie server doesn't quit when running out of disk space (sijie via ivank);2;6
028a6d536;2012-03-09;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-158: Move latest benchmarking code into trunk (ivank via fpj);2;4
8207445ea;2012-03-09;AUTHOR=Ivan Brendan Kelly;MES=Set benchmark script to executable (BOOKKEEPER-158);2;0
c6cc7cca3;2012-03-13;AUTHOR=Sijie Guo;MES=BOOKKEEPER-163: Prevent incorrect NoSuchLedgerException for readLastConfirmed. (ivank via sijie);2;18
fd5bb2bce;2012-03-14;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-168: Message bounding on subscriptions (ivank);2;13
e8a1dec3f;2012-03-14;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-185: Remove bookkeeper-server dependency on hadoop-common (ivank);2;2
a4bded985;2012-03-15;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-184: CompactionTest failing on Jenkins (sijie via ivank);2;11
33bef6356;2012-03-16;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-182: Entry log file is overwritten when fail to read lastLogId. (sijie via ivank);2;2
066302978;2012-03-19;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-96: extends zookeeper JMX to monitor and manage hedwig server (sijie via ivank);2;4
3abac4eb8;2012-03-19;AUTHOR=Sijie Guo;MES=BOOKKEEPER-186: Bookkeeper throttling - permits is not released when read has failed from all replicas (Rakesh R via sijie);2;2
841e7dc18;2012-03-20;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-187: Create well defined interface for LedgerCache (ivank);2;8
7199719be;2012-03-20;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-175: Bookie code is very coupled (ivank);2;6
f3a404e4e;2012-03-21;AUTHOR=Sijie Guo;MES=BOOKKEEPER-188: Garbage collection code is in the wrong place (ivank via sijie);2;3
3d32544c0;2012-03-21;AUTHOR=Sijie Guo;MES=BOOKKEEPER-189: AbstractZkLedgerManager doesn't disregard cookies (ivank via sijie);2;2
6d56d6083;2012-03-28;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-195: HierarchicalLedgerManager doesn't consider idgen as a "specialNode" (ivank);2;1
c80543025;2012-03-29;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-97: collect pub/sub/consume statistics on hub server (sijie via ivank);2;16
48304c7c0;2012-03-29;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-190: Add entries would fail when number of open ledgers reaches more than openFileLimit. (sijie via ivank);2;8
83e8672a1;2012-03-29;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-194: Get correct latency for addEntry operations for JMX. (sijie via ivank);2;1
4b32e049d;2012-03-30;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-166: Bookie will not recover its journal if the length prefix of an entry is truncated (ivank);2;1
30c68b0be;2012-03-31;AUTHOR=Sijie Guo;MES=BOOKKEEPER-193: Ledger is garbage collected by mistake. (sijie, ivank via sijie);2;6
235bc1fec;2012-03-31;AUTHOR=Sijie Guo;MES=BOOKKEEPER-198: replaying entries of deleted ledgers would exhaust ledger cache. (sijie);2;2
682a23fb2;2012-03-31;AUTHOR=Sijie Guo;MES=BOOKKEEPER-112: Bookie Recovery on an open ledger will cause LedgerHandle#close on that ledger to fail (sijie);2;9
47244dd77;2012-04-02;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-135: Fencing does not check the ledger masterPasswd (ivank);2;14
f694716e2;2012-04-03;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-207: BenchBookie doesn't run correctly (ivank via fpj);2;2
8f02fb64e;2012-04-09;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-212: Bookie stops responding when creating and deleting many ledgers (sijie via fpj);2;2
df5789843;2012-04-10;AUTHOR=Sijie Guo;MES=BOOKKEEPER-211: Bookie fails to to start (sijie);2;2
22bb0534c;2012-04-10;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-200: Fix format and comments (fpj);2;2
8a1ad4c32;2012-04-16;AUTHOR=Sijie Guo;MES=BOOKKEEPER-197: HedwigConsole uses the same file to load bookkeeper client config and hub server config (sijie);2;1
3d834bd37;2012-04-16;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-216: Bookie doesn't exit with right exit code (sijie via ivank);2;1
4a94ce1d8;2012-04-17;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-196: Define interface between bookie and ledger storage (ivank);2;9
cf846eb5f;2012-04-17;AUTHOR=Sijie Guo;MES=BOOKKEEPER-218: Provide journal manager to manage journal related operations (sijie);2;6
b5c0791d3;2012-04-19;AUTHOR=Sijie Guo;MES=BOOKKEEPER-213: PerChannelBookieClient calls the wrong errorOut function when encountering an exception (Aniruddha via sijie);2;1
57a62a1c3;2012-04-20;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-168: Message bounding on subscriptions (ivank) [missing test];2;0
2f25ef611;2012-04-20;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-173: Uncontrolled number of threads in bookkeeper (sijie via fpj);2;2
4e9ee8d75;2012-04-24;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-56: Race condition of message handler in connection recovery in Hedwig client (sijie & Gavin Li via ivank);2;9
7f9005baa;2012-04-24;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-217: NPE in hedwig client when enable DEBUG (sijie via ivank);2;1
f7c1ad57e;2012-04-28;AUTHOR=Sijie Guo;MES=BOOKKEEPER-56: Race condition of message handler in connection recovery in Hedwig client (added AlreadyStartDeliveryException file missed in r1329883) (sijie & Gavin Li via ivank);2;1
6d50e7273;2012-04-28;AUTHOR=Sijie Guo;MES=BOOKKEEPER-231: ZKUtil.killServer not closing the FileTxnSnapLog from ZK. (Uma Maheswara Rao G via sijie);2;1
268bdb8c6;2012-05-04;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-228: Fix the bugs in BK benchmark (umamaheswararao via ivank);2;2
6fc326ebd;2012-05-07;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-232: AsyncBK tests failing (umamaheswararao via ivank);2;7
a7d658179;2012-05-08;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-229: Deleted entry log files would be garbage collected again and again. (sijie via fpj);2;2
36a4a4190;2012-05-09;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-241: Add documentation for bookie entry log compaction (sijie via fpj);2;0
3e224c4b6;2012-05-09;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-215: Deadlock occurs under high load (sijie via ivank);2;7
9efe73998;2012-05-09;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-242: Bookkeeper not able to connect other zookeeper when shutdown the zookeeper server where the BK has connected. (sijie & rakeshr via ivank);2;3
47ee081e6;2012-05-09;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-234: EntryLogger will throw NPE, if any dir does not exist or IO Errors. (umamaheswararao via ivank);2;2
d368d86e2;2012-05-09;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-235: Bad syncing in entrylogger degrades performance for many concurrent ledgers (ivank via fpj);2;1
5f25edeba;2012-05-09;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-236: Benchmarking improvements from latest round of benchmarking (ivank via fpj);2;6
c32edf860;2012-05-10;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-245: Intermittent failures in PersistanceManager tests (ivank);2;1
3a2fdc683;2012-05-10;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-224: Fix findbugs in bookkeeper-server component (ivank);2;25
eaf6cf985;2012-05-15;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-145: Put notice and license file for distributed binaries in SVN (ivank);2;0
ba0ab0421;2012-05-15;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-209: Typo in ServerConfiguration for READAHEAD_ENABLED (ivank);2;1
132849503;2012-05-17;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-224: Fix findbugs in bookkeeper-server component [missing changes] (ivank);2;2
f05021f1e;2012-05-17;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-254: Bump zookeeper version in poms (ivank);2;0
73dc34818;2012-05-17;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-72: Fix warnings issued by FindBugs (ivank);2;34
1c2141183;2012-05-17;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-238: Add log4j.properties in conf/ for bin packages (ivank);2;0
24e7fb03f;2012-05-17;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-251: Noise error message printed when scanning entry log files those have been garbage collected. (sijie via ivank);2;2
67cbcdd7a;2012-05-24;AUTHOR=Sijie Guo;MES=BOOKKEEPER-263: ZK ledgers root path is hard coded (Aniruddha via sijie);2;7
c59b7b8a2;2012-05-25;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-146: TestConcurrentTopicAcquisition sometimes hangs (ivank);2;5
7ed489997;2012-05-25;AUTHOR=Ivan Brendan Kelly;MES=BOOKKEEPER-266: Review versioning documentation (ivank);2;0
cc2854152;2012-05-25;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-265: Review JMX documentation (sijie via fpj);2;0
a1eac1879;2012-05-25;AUTHOR=Flavio Paiva Junqueira;MES=BOOKKEEPER-260: Define constant for -1 (invalid entry id) (ivank via fpj);2;15
